budget_1e21,budget_flops,context_tokens,cost_function,domain,share,coefficient_source,boundary_scheme,p0,share_multiple,selected,selected_context
1000.0,1e+24,8192,logarithmic,freelaw,0.14397716271857,b6_b8_lambda10,legacy,0.09682483215160405,1.486985926225381,True,True
1000.0,1e+24,8192,logarithmic,nih_exporter,0.02953814505868373,b6_b8_lambda10,legacy,0.005889680217640528,5.015237494594747,True,True
1000.0,1e+24,8192,logarithmic,pubmed_central,0.1670679692630948,b6_b8_lambda10,legacy,0.11375419104995738,1.4686752876623566,True,True
1000.0,1e+24,8192,logarithmic,wikipedia_en,0.05064216955786783,b6_b8_lambda10,legacy,0.07507775607969777,0.6745296103963113,True,True
1000.0,1e+24,8192,logarithmic,dm_mathematics,0.012953849813245103,b6_b8_lambda10,legacy,0.02546285409735114,0.5087351859190314,True,True
1000.0,1e+24,8192,logarithmic,github,0.06894960933127921,b6_b8_lambda10,legacy,0.11070066006999096,0.6228473189562331,True,True
1000.0,1e+24,8192,logarithmic,philpapers,0.014105776004559558,b6_b8_lambda10,legacy,0.005487697351757549,2.5704362140237,True,True
1000.0,1e+24,8192,logarithmic,stackexchange,0.1804287058216768,b6_b8_lambda10,legacy,0.09943242344369017,1.8145862242194655,True,True
1000.0,1e+24,8192,logarithmic,enron_emails,0.028298005116138347,b6_b8_lambda10,legacy,0.0022110330440804327,12.798544640434114,True,True
1000.0,1e+24,8192,logarithmic,gutenberg_pg_19,0.03612813955279308,b6_b8_lambda10,legacy,0.04691494424769629,0.7700774269718357,True,True
1000.0,1e+24,8192,logarithmic,pile_cc,0.01079119524522822,b6_b8_lambda10,legacy,0.11948759779117796,0.09031226206495013,True,True
1000.0,1e+24,8192,logarithmic,ubuntu_irc,0.04345179614337984,b6_b8_lambda10,legacy,0.019599998284382344,2.2169285687133486,True,True
1000.0,1e+24,8192,logarithmic,europarl,0.0010728987563940222,b6_b8_lambda10,legacy,0.012737064754468426,0.08423438029689116,True,True
1000.0,1e+24,8192,logarithmic,hackernews,0.034641335012964396,b6_b8_lambda10,legacy,0.01165082237856243,2.9732952651226254,True,True
1000.0,1e+24,8192,logarithmic,pubmed_abstracts,0.028637955114529757,b6_b8_lambda10,legacy,0.06618116611255062,0.43272061821677155,True,True
1000.0,1e+24,8192,logarithmic,uspto_backgrounds,0.023568508398851554,b6_b8_lambda10,legacy,0.07556475309321728,0.3118981725484798,True,True
10000.0,1e+25,8192,logarithmic,arxiv,0.1406197983670561,b6_b8_lambda10,legacy,0.11302252583217468,1.2441749760207994,True,True
10000.0,1e+25,8192,logarithmic,freelaw,0.1428281056607277,b6_b8_lambda10,legacy,0.09682483215160405,1.4751185464188956,True,True
10000.0,1e+25,8192,logarithmic,nih_exporter,0.029393477951317987,b6_b8_lambda10,legacy,0.005889680217640528,4.9906746826898765,True,True
10000.0,1e+25,8192,logarithmic,pubmed_central,0.16543485231228913,b6_b8_lambda10,legacy,0.11375419104995738,1.454318744525511,True,True
10000.0,1e+25,8192,logarithmic,wikipedia_en,0.04994106169009628,b6_b8_lambda10,legacy,0.07507775607969777,0.6651911870818572,True,True
10000.0,1e+25,8192,logarithmic,dm_mathematics,0.012523824783322746,b6_b8_lambda10,legacy,0.02546285409735114,0.4918468579932514,True,True
10000.0,1e+25,8192,logarithmic,github,0.06168731564216562,b6_b8_lambda10,legacy,0.11070066006999096,0.5572443344345331,True,True
10000.0,1e+25,8192,logarithmic,philpapers,0.014055290290978701,b6_b8_lambda10,legacy,0.005487697351757549,2.561236414846603,True,True
10000.0,1e+25,8192,logarithmic,stackexchange,0.17883165946410826,b6_b8_lambda10,legacy,0.09943242344369017,1.7985245986223284,True,True
10000.0,1e+25,8192,logarithmic,enron_emails,0.02831462049693896,b6_b8_lambda10,legacy,0.0022110330440804327,12.806059399584864,True,True
10000.0,1e+25,8192,logarithmic,gutenberg_pg_19,0.03563848144571544,b6_b8_lambda10,legacy,0.04691494424769629,0.7596402813047238,True,True
10000.0,1e+25,8192,logarithmic,pile_cc,0.010102613671927916,b6_b8_lambda10,legacy,0.11948759779117796,0.08454947508095116,True,True
10000.0,1e+25,8192,logarithmic,ubuntu_irc,0.04323541361454867,b6_b8_lambda10,legacy,0.019599998284382344,2.2058886428066415,True,True
10000.0,1e+25,8192,logarithmic,europarl,0.0011148869613892241,b6_b8_lambda10,legacy,0.012737064754468426,0.08753091727810355,True,True
10000.0,1e+25,8192,logarithmic,hackernews,0.034502021206345275,b6_b8_lambda10,legacy,0.01165082237856243,2.961337842539696,True,True
10000.0,1e+25,8192,logarithmic,pubmed_abstracts,0.028031868544511694,b6_b8_lambda10,legacy,0.06618116611255062,0.4235626265158196,True,True
10000.0,1e+25,8192,logarithmic,uspto_backgrounds,0.02374470789656024,b6_b8_lambda10,legacy,0.07556475309321728,0.3142299408729435,True,True
31622.7766,3.16227766e+25,8192,logarithmic,arxiv,0.1402815479180026,b6_b8_lambda10,legacy,0.11302252583217468,1.2411822058047473,True,True
31622.7766,3.16227766e+25,8192,logarithmic,freelaw,0.14289035055850705,b6_b8_lambda10,legacy,0.09682483215160405,1.4757614073089809,True,True
31622.7766,3.16227766e+25,8192,logarithmic,nih_exporter,0.029423937723459997,b6_b8_lambda10,legacy,0.005889680217640528,4.995846401869261,True,True
31622.7766,3.16227766e+25,8192,logarithmic,pubmed_central,0.16551157198516506,b6_b8_lambda10,legacy,0.11375419104995738,1.4549931783390506,True,True
31622.7766,3.16227766e+25,8192,logarithmic,wikipedia_en,0.04992259572250468,b6_b8_lambda10,legacy,0.07507775607969777,0.6649452291769353,True,True
31622.7766,3.16227766e+25,8192,logarithmic,dm_mathematics,0.012691925075921286,b6_b8_lambda10,legacy,0.02546285409735114,0.4984486431645385,True,True
31622.7766,3.16227766e+25,8192,logarithmic,github,0.06177951987121517,b6_b8_lambda10,legacy,0.11070066006999096,0.5580772493330646,True,True
31622.7766,3.16227766e+25,8192,logarithmic,philpapers,0.013985366626337384,b6_b8_lambda10,legacy,0.005487697351757549,2.548494519629126,True,True
31622.7766,3.16227766e+25,8192,logarithmic,stackexchange,0.17890203885723702,b6_b8_lambda10,legacy,0.09943242344369017,1.7992324099246306,True,True
31622.7766,3.16227766e+25,8192,logarithmic,enron_emails,0.02829789896862318,b6_b8_lambda10,legacy,0.0022110330440804327,12.798496632325213,True,True
31622.7766,3.16227766e+25,8192,logarithmic,gutenberg_pg_19,0.03562037959860346,b6_b8_lambda10,legacy,0.04691494424769629,0.7592544373609176,True,True
31622.7766,3.16227766e+25,8192,logarithmic,pile_cc,0.010140261417706669,b6_b8_lambda10,legacy,0.11948759779117796,0.08486455167864583,True,True
31622.7766,3.16227766e+25,8192,logarithmic,ubuntu_irc,0.04326820078017831,b6_b8_lambda10,legacy,0.019599998284382344,2.207561457526006,True,True
31622.7766,3.16227766e+25,8192,logarithmic,europarl,0.0011325020942024883,b6_b8_lambda10,legacy,0.012737064754468426,0.08891389939783285,True,True
31622.7766,3.16227766e+25,8192,logarithmic,hackernews,0.03454539423253719,b6_b8_lambda10,legacy,0.01165082237856243,2.9650605862896757,True,True
31622.7766,3.16227766e+25,8192,logarithmic,pubmed_abstracts,0.027921439876157302,b6_b8_lambda10,legacy,0.06618116611255062,0.4218940450319788,True,True
31622.7766,3.16227766e+25,8192,logarithmic,uspto_backgrounds,0.02368506869364119,b6_b8_lambda10,legacy,0.07556475309321728,0.3134406945579919,True,True
100000.0,1e+26,32768,logarithmic,arxiv,0.14026615420623526,b6_b8_lambda10,legacy,0.11302252583217468,1.241046005417665,True,True
100000.0,1e+26,32768,logarithmic,freelaw,0.1428799189412692,b6_b8_lambda10,legacy,0.09682483215160405,1.4756536703059204,True,True
100000.0,1e+26,32768,logarithmic,nih_exporter,0.029387507314189338,b6_b8_lambda10,legacy,0.005889680217640528,4.989660937136974,True,True
100000.0,1e+26,32768,logarithmic,pubmed_central,0.1655079700781194,b6_b8_lambda10,legacy,0.11375419104995738,1.4549615143888048,True,True
100000.0,1e+26,32768,logarithmic,wikipedia_en,0.04991469704805601,b6_b8_lambda10,legacy,0.07507775607969777,0.6648400225903095,True,True
100000.0,1e+26,32768,logarithmic,dm_mathematics,0.012572005592080743,b6_b8_lambda10,legacy,0.02546285409735114,0.4937390578453885,True,True
100000.0,1e+26,32768,logarithmic,github,0.06176509054088927,b6_b8_lambda10,legacy,0.11070066006999096,0.5579469038562013,True,True
100000.0,1e+26,32768,logarithmic,philpapers,0.013983007538518308,b6_b8_lambda10,legacy,0.005487697351757549,2.548064632981256,True,True
100000.0,1e+26,32768,logarithmic,stackexchange,0.17890094005143012,b6_b8_lambda10,legacy,0.09943242344369017,1.7992213591449269,True,True
100000.0,1e+26,32768,logarithmic,enron_emails,0.0282821268063844,b6_b8_lambda10,legacy,0.0022110330440804327,12.791363241767796,True,True
100000.0,1e+26,32768,logarithmic,gutenberg_pg_19,0.035610381858560226,b6_b8_lambda10,legacy,0.04691494424769629,0.7590413338348758,True,True
100000.0,1e+26,32768,logarithmic,pile_cc,0.010167889359336012,b6_b8_lambda10,legacy,0.11948759779117796,0.08509577183990162,True,True
100000.0,1e+26,32768,logarithmic,ubuntu_irc,0.04322435496575125,b6_b8_lambda10,legacy,0.019599998284382344,2.205324425981876,True,True
100000.0,1e+26,32768,logarithmic,europarl,0.001007738814710472,b6_b8_lambda10,legacy,0.012737064754468426,0.07911860653428306,True,True
100000.0,1e+26,32768,logarithmic,hackernews,0.03450571407603957,b6_b8_lambda10,legacy,0.01165082237856243,2.9616548046883158,True,True
100000.0,1e+26,32768,logarithmic,pubmed_abstracts,0.027955421287012977,b6_b8_lambda10,legacy,0.06618116611255062,0.4224075054747562,True,True
100000.0,1e+26,32768,logarithmic,uspto_backgrounds,0.024069081521417617,b6_b8_lambda10,legacy,0.07556475309321728,0.31852259864762356,True,True
1000000.0,1e+27,131072,logarithmic,arxiv,0.14029858870738923,b6_b8_lambda10,legacy,0.11302252583217468,1.2413329791949292,True,True
1000000.0,1e+27,131072,logarithmic,freelaw,0.1429193307731591,b6_b8_lambda10,legacy,0.09682483215160405,1.4760607129107368,True,True
1000000.0,1e+27,131072,logarithmic,nih_exporter,0.029372173313706475,b6_b8_lambda10,legacy,0.005889680217640528,4.987057400116928,True,True
1000000.0,1e+27,131072,logarithmic,pubmed_central,0.16554363276601683,b6_b8_lambda10,legacy,0.11375419104995738,1.4552750209732062,True,True
1000000.0,1e+27,131072,logarithmic,wikipedia_en,0.04992304984242119,b6_b8_lambda10,legacy,0.07507775607969777,0.6649512778382196,True,True
1000000.0,1e+27,131072,logarithmic,dm_mathematics,0.012378249666090045,b6_b8_lambda10,legacy,0.02546285409735114,0.4861297016730632,True,True
1000000.0,1e+27,131072,logarithmic,github,0.06174020473068219,b6_b8_lambda10,legacy,0.11070066006999096,0.5577221011297194,True,True
1000000.0,1e+27,131072,logarithmic,philpapers,0.013962023621090239,b6_b8_lambda10,legacy,0.005487697351757549,2.5442408219940575,True,True
1000000.0,1e+27,131072,logarithmic,stackexchange,0.17894426668125124,b6_b8_lambda10,legacy,0.09943242344369017,1.799657098598121,True,True
1000000.0,1e+27,131072,logarithmic,enron_emails,0.028274598701012458,b6_b8_lambda10,legacy,0.0022110330440804327,12.78795845078464,True,True
1000000.0,1e+27,131072,logarithmic,gutenberg_pg_19,0.03560570179786192,b6_b8_lambda10,legacy,0.04691494424769629,0.7589415775466961,True,True
1000000.0,1e+27,131072,logarithmic,pile_cc,0.010331083052923008,b6_b8_lambda10,legacy,0.11948759779117796,0.08646155118942206,True,True
1000000.0,1e+27,131072,logarithmic,ubuntu_irc,0.04322487521395976,b6_b8_lambda10,legacy,0.019599998284382344,2.205350969260144,True,True
1000000.0,1e+27,131072,logarithmic,europarl,0.0010077321756114459,b6_b8_lambda10,legacy,0.012737064754468426,0.07911808529181831,True,True
1000000.0,1e+27,131072,logarithmic,hackernews,0.034495082198810964,b6_b8_lambda10,legacy,0.01165082237856243,2.9607422616176935,True,True
1000000.0,1e+27,131072,logarithmic,pubmed_abstracts,0.02793011611186543,b6_b8_lambda10,legacy,0.06618116611255062,0.4220251432917673,True,True
1000000.0,1e+27,131072,logarithmic,uspto_backgrounds,0.02404929064614839,b6_b8_lambda10,legacy,0.07556475309321728,0.3182606924749823,True,True
0.01,1e+19,4096,exponential,arxiv,0.15070570449183202,b6_b8_lambda10,expanded,0.11302252583217468,1.3334129934028591,True,True
0.01,1e+19,4096,exponential,freelaw,0.14191295155777411,b6_b8_lambda10,expanded,0.09682483215160405,1.4656668997429614,True,True
0.01,1e+19,4096,exponential,nih_exporter,0.02978132508688979,b6_b8_lambda10,expanded,0.005889680217640528,5.056526668067646,True,True
0.01,1e+19,4096,exponential,pubmed_central,0.16415045411660648,b6_b8_lambda10,expanded,0.11375419104995738,1.443027747826158,True,True
0.01,1e+19,4096,exponential,wikipedia_en,0.049452322336825595,b6_b8_lambda10,expanded,0.07507775607969777,0.6586814113667723,True,True
0.01,1e+19,4096,exponential,dm_mathematics,0.012138809225657046,b6_b8_lambda10,expanded,0.02546285409735114,0.4767261823536045,True,True
0.01,1e+19,4096,exponential,github,0.05812890666403292,b6_b8_lambda10,expanded,0.11070066006999096,0.5250999102198729,True,True
0.01,1e+19,4096,exponential,philpapers,0.014571862380009584,b6_b8_lambda10,expanded,0.005487697351757549,2.6553691732549067,True,True
0.01,1e+19,4096,exponential,stackexchange,0.17748930051964731,b6_b8_lambda10,expanded,0.09943242344369017,1.7850243851308898,True,True
0.01,1e+19,4096,exponential,enron_emails,0.027885391978744192,b6_b8_lambda10,expanded,0.0022110330440804327,12.611929095045122,True,True
0.01,1e+19,4096,exponential,gutenberg_pg_19,0.0348590738008267,b6_b8_lambda10,expanded,0.04691494424769629,0.7430270750569723,True,True
0.01,1e+19,4096,exponential,pile_cc,0.010723746779883879,b6_b8_lambda10,expanded,0.11948759779117796,0.08974778117663051,True,True
0.01,1e+19,4096,exponential,ubuntu_irc,0.04250050493551301,b6_b8_lambda10,expanded,0.019599998284382344,2.1683932987574916,True,True
0.01,1e+19,4096,exponential,europarl,0.0014125256017934653,b6_b8_lambda10,expanded,0.012737064754468426,0.11089883179701368,True,True
0.01,1e+19,4096,exponential,hackernews,0.033788185985183856,b6_b8_lambda10,expanded,0.01165082237856243,2.9000687580092444,True,True
0.01,1e+19,4096,exponential,pubmed_abstracts,0.024739378177681008,b6_b8_lambda10,expanded,0.06618116611255062,0.37381296871693265,True,True
0.01,1e+19,4096,exponential,uspto_backgrounds,0.02575955636109892,b6_b8_lambda10,expanded,0.07556475309321728,0.3408938070547485,True,True
0.1,1e+20,8192,exponential,arxiv,0.14231256972234518,b6_b8_lambda10,expanded,0.11302252583217468,1.2591522678732452,True,True
0.1,1e+20,8192,exponential,freelaw,0.14381693726020092,b6_b8_lambda10,expanded,0.09682483215160405,1.4853311290539468,True,True
0.1,1e+20,8192,exponential,nih_exporter,0.028609882640128228,b6_b8_lambda10,expanded,0.005889680217640528,4.857629206155723,True,True
0.1,1e+20,8192,exponential,pubmed_central,0.16666226359309888,b6_b8_lambda10,expanded,0.11375419104995738,1.4651087758156172,True,True
0.1,1e+20,8192,exponential,wikipedia_en,0.051180915225427004,b6_b8_lambda10,expanded,0.07507775607969777,0.681705446432051,True,True
0.1,1e+20,8192,exponential,dm_mathematics,0.012379012915580068,b6_b8_lambda10,expanded,0.02546285409735114,0.4861596766902826,True,True
0.1,1e+20,8192,exponential,github,0.061596884173546626,b6_b8_lambda10,expanded,0.11070066006999096,0.5564274335365457,True,True
0.1,1e+20,8192,exponential,philpapers,0.013330939754400188,b6_b8_lambda10,expanded,0.005487697351757549,2.4292410641287785,True,True
0.1,1e+20,8192,exponential,stackexchange,0.18006488415696434,b6_b8_lambda10,expanded,0.09943242344369017,1.8109272400359158,True,True
0.1,1e+20,8192,exponential,enron_emails,0.02923524441284478,b6_b8_lambda10,expanded,0.0022110330440804327,13.222436675524087,True,True
0.1,1e+20,8192,exponential,gutenberg_pg_19,0.035744237608609,b6_b8_lambda10,expanded,0.04691494424769629,0.761894491867891,True,True
0.1,1e+20,8192,exponential,pile_cc,0.0010949238048303174,b6_b8_lambda10,expanded,0.11948759779117796,0.009163493325423253,True,True
0.1,1e+20,8192,exponential,ubuntu_irc,0.0433656850361798,b6_b8_lambda10,expanded,0.019599998284382344,2.212535144492049,True,True
0.1,1e+20,8192,exponential,europarl,0.0011084633275466795,b6_b8_lambda10,expanded,0.012737064754468426,0.08702659120562355,True,True
0.1,1e+20,8192,exponential,hackernews,0.035928297042925494,b6_b8_lambda10,expanded,0.01165082237856243,3.083756311402853,True,True
0.1,1e+20,8192,exponential,pubmed_abstracts,0.027961334093747972,b6_b8_lambda10,expanded,0.06618116611255062,0.42249684821502975,True,True
0.1,1e+20,8192,exponential,uspto_backgrounds,0.025607525231624437,b6_b8_lambda10,expanded,0.07556475309321728,0.33888187525783076,True,True
1.0,1e+21,8192,exponential,arxiv,0.140306447287786,b6_b8_lambda10,expanded,0.11302252583217468,1.2414025102936097,True,True
1.0,1e+21,8192,exponential,freelaw,0.14288996917191227,b6_b8_lambda10,expanded,0.09682483215160405,1.4757574683752765,True,True
1.0,1e+21,8192,exponential,nih_exporter,0.02939201300993227,b6_b8_lambda10,expanded,0.005889680217640528,4.990425952481854,True,True
1.0,1e+21,8192,exponential,pubmed_central,0.16551214308735746,b6_b8_lambda10,expanded,0.11375419104995738,1.4549981988326879,True,True
1.0,1e+21,8192,exponential,wikipedia_en,0.04994150122247693,b6_b8_lambda10,expanded,0.07507775607969777,0.6651970414441024,True,True
1.0,1e+21,8192,exponential,dm_mathematics,0.012531450752843804,b6_b8_lambda10,expanded,0.02546285409735114,0.49214635189491307,True,True
1.0,1e+21,8192,exponential,github,0.06177623971962115,b6_b8_lambda10,expanded,0.11070066006999096,0.5580476185107014,True,True
1.0,1e+21,8192,exponential,philpapers,0.01401232907222879,b6_b8_lambda10,expanded,0.005487697351757549,2.5534077727047118,True,True
1.0,1e+21,8192,exponential,stackexchange,0.17890293014304953,b6_b8_lambda10,expanded,0.09943242344369017,1.7992413736588095,True,True
1.0,1e+21,8192,exponential,enron_emails,0.02829265422884842,b6_b8_lambda10,expanded,0.0022110330440804327,12.796124555712064,True,True
1.0,1e+21,8192,exponential,gutenberg_pg_19,0.0356148408413282,b6_b8_lambda10,expanded,0.04691494424769629,0.7591363778094447,True,True
1.0,1e+21,8192,exponential,pile_cc,0.010140915658385895,b6_b8_lambda10,expanded,0.11948759779117796,0.08487002706430359,True,True
1.0,1e+21,8192,exponential,ubuntu_irc,0.04325841156306204,b6_b8_lambda10,expanded,0.019599998284382344,2.2070620076294176,True,True
1.0,1e+21,8192,exponential,europarl,0.001094193631588041,b6_b8_lambda10,expanded,0.012737064754468426,0.085906262759964,True,True
1.0,1e+21,8192,exponential,hackernews,0.034507706430571744,b6_b8_lambda10,expanded,0.01165082237856243,2.961825810173374,True,True
1.0,1e+21,8192,exponential,pubmed_abstracts,0.02803657501473479,b6_b8_lambda10,expanded,0.06618116611255062,0.42363374146436994,True,True
1.0,1e+21,8192,exponential,uspto_backgrounds,0.02378967916427255,b6_b8_lambda10,expanded,0.07556475309321728,0.3148250763808546,True,True
10.0,1e+22,8192,exponential,arxiv,0.14004564911637593,b6_b8_lambda10,expanded,0.11302252583217468,1.2390950218572132,True,True
10.0,1e+22,8192,exponential,freelaw,0.14271266891205098,b6_b8_lambda10,expanded,0.09682483215160405,1.473926323864913,True,True
10.0,1e+22,8192,exponential,nih_exporter,0.02964555911147051,b6_b8_lambda10,expanded,0.005889680217640528,5.033475166050161,True,True
10.0,1e+22,8192,exponential,pubmed_central,0.16566473640929005,b6_b8_lambda10,expanded,0.11375419104995738,1.4563396291617523,True,True
10.0,1e+22,8192,exponential,wikipedia_en,0.04995284305874905,b6_b8_lambda10,expanded,0.07507775607969777,0.6653481093084653,True,True
10.0,1e+22,8192,exponential,dm_mathematics,0.012227446352144775,b6_b8_lambda10,expanded,0.02546285409735114,0.48020721893139134,True,True
10.0,1e+22,8192,exponential,github,0.06183815397361167,b6_b8_lambda10,expanded,0.11070066006999096,0.5586069128631594,True,True
10.0,1e+22,8192,exponential,philpapers,0.013568088674711602,b6_b8_lambda10,expanded,0.005487697351757549,2.472455714119537,True,True
10.0,1e+22,8192,exponential,stackexchange,0.17882128636871558,b6_b8_lambda10,expanded,0.09943242344369017,1.7984202755551293,True,True
10.0,1e+22,8192,exponential,enron_emails,0.02848977537572638,b6_b8_lambda10,expanded,0.0022110330440804327,12.885277970856947,True,True
10.0,1e+22,8192,exponential,gutenberg_pg_19,0.036673967609811835,b6_b8_lambda10,expanded,0.04691494424769629,0.781711844656251,True,True
10.0,1e+22,8192,exponential,pile_cc,0.010172707710038708,b6_b8_lambda10,expanded,0.11948759779117796,0.0851360969513924,True,True
10.0,1e+22,8192,exponential,ubuntu_irc,0.04277934035068035,b6_b8_lambda10,expanded,0.019599998284382344,2.1826195966949524,True,True
10.0,1e+22,8192,exponential,europarl,0.001139928028119102,b6_b8_lambda10,expanded,0.012737064754468426,0.08949691707574868,True,True
10.0,1e+22,8192,exponential,hackernews,0.034710969133300504,b6_b8_lambda10,expanded,0.01165082237856243,2.9792720209320893,True,True
10.0,1e+22,8192,exponential,pubmed_abstracts,0.027044774627735066,b6_b8_lambda10,expanded,0.06618116611255062,0.40864759895196656,True,True
10.0,1e+22,8192,exponential,uspto_backgrounds,0.024512105187467964,b6_b8_lambda10,expanded,0.07556475309321728,0.32438543347358834,True,True
1000.0,1e+24,8192,exponential,arxiv,0.14028694376571887,b6_b8_lambda10,expanded,0.11302252583217468,1.2412299471525587,True,True
1000.0,1e+24,8192,exponential,freelaw,0.14288387298529653,b6_b8_lambda10,expanded,0.09682483215160405,1.4756945073922283,True,True
1000.0,1e+24,8192,exponential,nih_exporter,0.02940586776547607,b6_b8_lambda10,expanded,0.005889680217640528,4.992778330714938,True,True
1000.0,1e+24,8192,exponential,pubmed_central,0.16550588718978854,b6_b8_lambda10,expanded,0.11375419104995738,1.454943203957236,True,True
1000.0,1e+24,8192,exponential,wikipedia_en,0.049937583333962664,b6_b8_lambda10,expanded,0.07507775607969777,0.6651448570326489,True,True
1000.0,1e+24,8192,exponential,dm_mathematics,0.012588275595447871,b6_b8_lambda10,expanded,0.02546285409735114,0.4943780279822366,True,True
1000.0,1e+24,8192,exponential,github,0.06178865142382414,b6_b8_lambda10,expanded,0.11070066006999096,0.5581597380246694,True,True
1000.0,1e+24,8192,exponential,philpapers,0.014020002592927256,b6_b8_lambda10,expanded,0.005487697351757549,2.5548060860967596,True,True
1000.0,1e+24,8192,exponential,stackexchange,0.17889706740522723,b6_b8_lambda10,expanded,0.09943242344369017,1.7991824116259107,True,True
1000.0,1e+24,8192,exponential,enron_emails,0.028298631777060747,b6_b8_lambda10,expanded,0.0022110330440804327,12.798828064928415,True,True
1000.0,1e+24,8192,exponential,gutenberg_pg_19,0.035646675334728234,b6_b8_lambda10,expanded,0.04691494424769629,0.7598149354398653,True,True
1000.0,1e+24,8192,exponential,pile_cc,0.010137322511286698,b6_b8_lambda10,expanded,0.11948759779117796,0.0848399557668165,True,True
1000.0,1e+24,8192,exponential,ubuntu_irc,0.043248216772496115,b6_b8_lambda10,expanded,0.019599998284382344,2.2065418652080764,True,True
1000.0,1e+24,8192,exponential,europarl,0.001115296492621456,b6_b8_lambda10,expanded,0.012737064754468426,0.08756306999461448,True,True
1000.0,1e+24,8192,exponential,hackernews,0.03452924753643831,b6_b8_lambda10,expanded,0.01165082237856243,2.9636747016221183,True,True
1000.0,1e+24,8192,exponential,pubmed_abstracts,0.027986070274969622,b6_b8_lambda10,expanded,0.06618116611255062,0.42287061287761646,True,True
1000.0,1e+24,8192,exponential,uspto_backgrounds,0.02372438724272963,b6_b8_lambda10,expanded,0.07556475309321728,0.31396102377867946,True,True
10000.0,1e+25,8192,exponential,arxiv,0.13881719530250758,b6_b8_lambda10,expanded,0.11302252583217468,1.228225915855349,True,True
10000.0,1e+25,8192,exponential,freelaw,0.14310345510347808,b6_b8_lambda10,expanded,0.09682483215160405,1.4779623359368494,True,True
10000.0,1e+25,8192,exponential,nih_exporter,0.029189702822596326,b6_b8_lambda10,expanded,0.005889680217640528,4.956076008196256,True,True
10000.0,1e+25,8192,exponential,pubmed_central,0.16578687610605933,b6_b8_lambda10,expanded,0.11375419104995738,1.4574133451773288,True,True
10000.0,1e+25,8192,exponential,wikipedia_en,0.050065376672478866,b6_b8_lambda10,expanded,0.07507775607969777,0.6668470035163631,True,True
10000.0,1e+25,8192,exponential,dm_mathematics,0.01278711351291393,b6_b8_lambda10,expanded,0.02546285409735114,0.5021869686730897,True,True
10000.0,1e+25,8192,exponential,github,0.06240918802911312,b6_b8_lambda10,expanded,0.11070066006999096,0.5637652746573927,True,True
10000.0,1e+25,8192,exponential,philpapers,0.014081335165211286,b6_b8_lambda10,expanded,0.005487697351757549,2.565982462699304,True,True
10000.0,1e+25,8192,exponential,stackexchange,0.17917799273441692,b6_b8_lambda10,expanded,0.09943242344369017,1.8020077005956479,True,True
10000.0,1e+25,8192,exponential,enron_emails,0.028267707304530147,b6_b8_lambda10,expanded,0.0022110330440804327,12.784841628763024,True,True
10000.0,1e+25,8192,exponential,gutenberg_pg_19,0.035662466893260636,b6_b8_lambda10,expanded,0.04691494424769629,0.7601515351904485,True,True
10000.0,1e+25,8192,exponential,pile_cc,0.010182284738518697,b6_b8_lambda10,expanded,0.11948759779117796,0.08521624776751917,True,True
10000.0,1e+25,8192,exponential,ubuntu_irc,0.0433055082900024,b6_b8_lambda10,expanded,0.019599998284382344,2.2094649020713977,True,True
10000.0,1e+25,8192,exponential,europarl,0.0010209695570698814,b6_b8_lambda10,expanded,0.012737064754468426,0.08015736566870355,True,True
10000.0,1e+25,8192,exponential,hackernews,0.03451503153930726,b6_b8_lambda10,expanded,0.01165082237856243,2.9624545304900614,True,True
10000.0,1e+25,8192,exponential,pubmed_abstracts,0.028002762362453745,b6_b8_lambda10,expanded,0.06618116611255062,0.4231228309702341,True,True
10000.0,1e+25,8192,exponential,uspto_backgrounds,0.023625033866081828,b6_b8_lambda10,expanded,0.07556475309321728,0.31264621267190273,True,True
31622.7766,3.16227766e+25,8192,exponential,arxiv,0.1402916506132092,b6_b8_lambda10,expanded,0.11302252583217468,1.241271592368463,True,True
31622.7766,3.16227766e+25,8192,exponential,freelaw,0.14291274461226922,b6_b8_lambda10,expanded,0.09682483215160405,1.4759926915081325,True,True
31622.7766,3.16227766e+25,8192,exponential,nih_exporter,0.02944274765666673,b6_b8_lambda10,expanded,0.005889680217640528,4.9990401123105155,True,True
31622.7766,3.16227766e+25,8192,exponential,pubmed_central,0.16553861707118717,b6_b8_lambda10,expanded,0.11375419104995738,1.4552309285772833,True,True
31622.7766,3.16227766e+25,8192,exponential,wikipedia_en,0.04995188108420186,b6_b8_lambda10,expanded,0.07507775607969777,0.665335296265063,True,True
31622.7766,3.16227766e+25,8192,exponential,dm_mathematics,0.012449220665327554,b6_b8_lambda10,expanded,0.02546285409735114,0.48891693828708016,True,True
31622.7766,3.16227766e+25,8192,exponential,github,0.0617947753366425,b6_b8_lambda10,expanded,0.11070066006999096,0.5582150575938074,True,True
31622.7766,3.16227766e+25,8192,exponential,philpapers,0.014022790730743875,b6_b8_lambda10,expanded,0.005487697351757549,2.555314156720539,True,True
31622.7766,3.16227766e+25,8192,exponential,stackexchange,0.17891846313134563,b6_b8_lambda10,expanded,0.09943242344369017,1.7993975901901798,True,True
31622.7766,3.16227766e+25,8192,exponential,enron_emails,0.028312566853035112,b6_b8_lambda10,expanded,0.0022110330440804327,12.805130583116314,True,True
